id,WBIC,longitude,latitude,State,division
1795,199300,-89.27,44.71,WI,2
1539,199400,-89.31,44.49,WI,5
1550,199500,-88.93,44.5,WI,5
4164,199600,-88.94,45.38,WI,3
1591,199700,-89.27,44.54,WI,5
2571,199800,-88.99,45.17,WI,3
1068,199900,-89.09,44.08,WI,5
2242,200000,-88.81,45.05,WI,3
4973,200100,-88.81,45.49,WI,3
4165,200200,-88.94,45.38,WI,3
1522,200300,-89.39,44.47,WI,5
1404,200400,-88.8,44.36,WI,5
1395,200500,-88.8,44.35,WI,5
1513,200600,-89.26,44.46,WI,5
2443,200700,-88.85,45.14,WI,3
3049,201000,-88.84,45.25,WI,3
1129,201100,-89.18,44.14,WI,5
1058,201200,-89.08,44.07,WI,5
1225,201300,-89.32,44.23,WI,5
1212,201400,-89.29,44.22,WI,5
1159,201500,-89.19,44.17,WI,5
1158,201600,-89.21,44.17,WI,5
1150,201700,-89.19,44.16,WI,5
1151,201800,-89.17,44.16,WI,5
1205,201900,-89.01,44.21,WI,5
1186,202000,-89.12,44.19,WI,5
1164,202100,-89.02,44.17,WI,5
1166,202200,-88.84,44.17,WI,6
1188,202300,-88.55,44.19,WI,6
1335,202400,-89.17,44.32,WI,5
1336,202450,-89.17,44.32,WI,5
1308,202500,-89.16,44.3,WI,5
1289,202600,-89.18,44.29,WI,5
1259,202700,-89.2,44.27,WI,5
1261,202800,-89.17,44.27,WI,5
1239,202900,-89.15,44.25,WI,5
1264,203000,-89.1,44.27,WI,5
1253,203100,-88.64,44.26,WI,6
1254,203200,-88.59,44.26,WI,6
1241,203300,-88.6,44.25,WI,6
1409,203400,-89.23,44.37,WI,5
1444,203500,-89.11,44.41,WI,5
1422,203600,-89.13,44.39,WI,5
1374,203700,-89.11,44.34,WI,5
1372,203800,-89.13,44.34,WI,5
1366,203900,-89.18,44.34,WI,5
1367,204000,-89.16,44.34,WI,5
1355,204100,-89.15,44.33,WI,5
1423,204200,-89.07,44.39,WI,5
1424,204300,-89.07,44.39,WI,5
1412,204400,-88.99,44.37,WI,5
1391,204500,-89.09,44.35,WI,5
1356,204600,-89.05,44.33,WI,5
1448,204700,-88.81,44.41,WI,5
1435,204800,-88.75,44.4,WI,5
1433,204900,-88.76,44.4,WI,5
1414,205000,-88.61,44.37,WI,6
1413,205100,-88.7,44.37,WI,6
1436,205300,-88.6,44.4,WI,6
1427,205400,-88.59,44.39,WI,6
1428,205500,-88.59,44.39,WI,6
1429,205600,-88.59,44.39,WI,6
1405,205700,-88.58,44.36,WI,6
1397,205800,-88.43,44.35,WI,6
1381,205900,-88.44,44.34,WI,6
1457,206000,-89.32,44.42,WI,5
1456,206100,-89.33,44.42,WI,5
1540,206200,-89.18,44.49,WI,5
1526,206300,-89.15,44.47,WI,5
1504,206400,-89.18,44.45,WI,5
1483,206500,-89.17,44.43,WI,5
1460,206600,-89.21,44.42,WI,5
1464,206700,-89.19,44.42,WI,5
1468,206800,-89.13,44.42,WI,5
1545,206900,-89.02,44.49,WI,5
1543,207000,-89.07,44.49,WI,5
1534,207100,-89.02,44.48,WI,5
1469,207400,-89.02,44.42,WI,5
1535,207600,-88.94,44.48,WI,5
1517,207700,-88.91,44.46,WI,5
1649,207900,-89.38,44.58,WI,5
1595,208000,-89.21,44.54,WI,5
1596,208100,-89.16,44.54,WI,5
1597,208200,-89.15,44.54,WI,5
1563,208300,-89.11,44.52,WI,5
1562,208400,-89.12,44.52,WI,5
1566,208600,-89.03,44.52,WI,5
1599,208900,-88.94,44.54,WI,5
1578,209000,-88.96,44.53,WI,5
1568,209100,-88.51,44.52,WI,6
1557,209200,-88.56,44.51,WI,6
1551,209300,-88.44,44.5,WI,6
1746,209400,-89.39,44.68,WI,5
1727,209500,-89.4,44.67,WI,5
1720,209600,-89.25,44.66,WI,5
1705,209700,-89.33,44.64,WI,5
1678,209750,-89.33,44.61,WI,5
1732,209900,-89.2,44.67,WI,5
1721,210000,-89.06,44.66,WI,5
1690,210100,-88.91,44.62,WI,5
1734,210200,-88.77,44.67,WI,5
1709,210300,-88.75,44.64,WI,5
1737,210400,-88.67,44.67,WI,5
1849,210600,-89.35,44.75,WI,2
1811,210800,-89.24,44.72,WI,2
1808,210900,-89.32,44.72,WI,2
1810,211000,-89.25,44.72,WI,2
1796,211100,-89.22,44.71,WI,2
1777,211200,-89.32,44.7,WI,2
1763,211300,-89.18,44.69,WI,3
1764,211400,-89.18,44.69,WI,3
1797,211500,-88.84,44.71,WI,3
1779,211600,-88.81,44.7,WI,3
1854,211700,-88.62,44.75,WI,3
1853,211800,-88.71,44.75,WI,3
1780,211900,-88.4,44.7,WI,3
1931,212000,-89.31,44.84,WI,2
1918,212100,-89.29,44.83,WI,2
1893,212200,-89.31,44.8,WI,2
1887,212300,-89.23,44.79,WI,2
1883,212400,-89.28,44.78,WI,2
1895,212700,-88.86,44.8,WI,3
1920,212800,-88.75,44.83,WI,3
1948,212900,-88.68,44.85,WI,3
1947,213000,-88.7,44.85,WI,3
1904,213100,-88.69,44.81,WI,3
1888,213400,-88.72,44.79,WI,3
1884,213500,-88.63,44.78,WI,3
1875,213600,-88.62,44.77,WI,3
1921,213700,-88.55,44.83,WI,3
1924,213800,-88.49,44.83,WI,3
1877,213900,-88.57,44.77,WI,3
1878,214000,-88.54,44.77,WI,3
1926,214200,-88.44,44.83,WI,3
1915,214300,-88.42,44.82,WI,3
2060,214500,-89.25,44.92,WI,2
2040,214600,-89.29,44.91,WI,2
2019,214700,-89.23,44.9,WI,2
2022,214800,-89.22,44.9,WI,2
2020,214900,-89.23,44.9,WI,2
1982,215000,-89.25,44.88,WI,2
1951,215100,-89.32,44.86,WI,2
1952,215200,-89.3,44.86,WI,2
2001,215500,-88.99,44.89,WI,3
1966,215600,-89.04,44.87,WI,3
1953,215700,-89.02,44.86,WI,3
2091,215800,-88.97,44.94,WI,3
2025,215900,-88.96,44.9,WI,3
2026,216000,-88.96,44.9,WI,3
2080,216100,-88.77,44.93,WI,3
2078,216200,-88.82,44.93,WI,3
2045,216300,-88.78,44.91,WI,3
2050,216400,-88.75,44.91,WI,3
2051,216500,-88.75,44.91,WI,3
2047,216600,-88.76,44.91,WI,3
2002,216700,-88.76,44.89,WI,3
1983,216800,-88.77,44.88,WI,3
1970,216900,-88.79,44.87,WI,3
1969,217000,-88.8,44.87,WI,3
2003,217400,-88.68,44.89,WI,3
1987,217500,-88.66,44.88,WI,3
2084,217700,-88.54,44.93,WI,3
2083,217900,-88.56,44.93,WI,3
2082,218000,-88.57,44.93,WI,3
2064,218100,-88.6,44.92,WI,3
2065,218200,-88.6,44.92,WI,3
2007,218300,-88.53,44.89,WI,3
2006,218400,-88.54,44.89,WI,3
1992,218500,-88.51,44.88,WI,3
2112,218700,-89.25,44.97,WI,2
2107,218800,-89.24,44.96,WI,2
2110,218900,-89.26,44.97,WI,2
2111,219000,-89.26,44.97,WI,2
2097,219100,-89.27,44.95,WI,2
2155,219200,-89.11,45.01,WI,3
2113,219300,-89.1,44.97,WI,3
2098,219800,-88.75,44.95,WI,3
2164,219900,-88.73,45.02,WI,3
2115,220100,-88.72,44.97,WI,3
2116,220300,-88.57,44.97,WI,3
2099,220500,-88.6,44.95,WI,3
2101,220600,-88.57,44.95,WI,3
2100,220700,-88.58,44.95,WI,3
2290,220800,-89.11,45.08,WI,3
2356,221000,-89.04,45.11,WI,3
2354,221100,-89.05,45.11,WI,3
2355,221200,-89.05,45.11,WI,3
2292,221400,-89.06,45.08,WI,3
2293,221500,-89.06,45.08,WI,3
2277,221700,-89.08,45.07,WI,3
2255,221800,-89.09,45.06,WI,3
2239,221900,-89,45.05,WI,3
2191,222000,-89.04,45.03,WI,3
2192,222200,-89.04,45.03,WI,3
2193,222300,-89.04,45.03,WI,3
2194,222400,-89.04,45.03,WI,3
2330,222500,-88.92,45.1,WI,3
2279,222600,-88.86,45.07,WI,3
2259,222700,-88.84,45.06,WI,3
2240,222800,-88.82,45.05,WI,3
2241,222900,-88.82,45.05,WI,3
2572,223000,-88.99,45.17,WI,3
2573,223100,-88.99,45.17,WI,3
2574,223200,-88.97,45.17,WI,3
2515,223300,-88.97,45.16,WI,3
2402,223400,-89,45.13,WI,3
2361,223600,-88.97,45.11,WI,3
2411,223800,-88.8,45.13,WI,3
2444,223900,-88.83,45.14,WI,3
2440,224000,-88.89,45.14,WI,3
2367,224100,-88.72,45.11,WI,3
2368,224200,-88.72,45.11,WI,3
3236,224300,-88.88,45.27,WI,3
3356,224700,-88.89,45.28,WI,3
3357,224800,-88.89,45.28,WI,3
3358,224900,-88.89,45.28,WI,3
3003,225000,-88.87,45.24,WI,3
3004,225100,-88.83,45.24,WI,3
4088,225400,-89.1,45.37,WI,3
3955,225600,-89.14,45.35,WI,3
3956,225900,-89.12,45.35,WI,3
3958,226000,-89.07,45.35,WI,3
3957,226100,-89.08,45.35,WI,3
3884,226200,-89.08,45.34,WI,3
3885,226300,-89.07,45.34,WI,3
3886,226400,-89.07,45.34,WI,3
3963,226700,-88.93,45.35,WI,3
3822,226900,-89.02,45.33,WI,3
3747,227000,-89.01,45.32,WI,3
3748,227100,-89.01,45.32,WI,3
3749,227200,-89.01,45.32,WI,3
3750,227300,-89.01,45.32,WI,3
3823,227400,-88.99,45.33,WI,3
3751,227600,-88.93,45.32,WI,3
3655,227700,-89,45.31,WI,3
3654,227800,-89.01,45.31,WI,3
4101,228000,-88.82,45.37,WI,3
4096,228100,-88.9,45.37,WI,3
3752,228300,-88.92,45.32,WI,3
3756,228400,-88.8,45.32,WI,3
3755,228500,-88.81,45.32,WI,3
3657,228600,-88.85,45.31,WI,3
3658,228700,-88.85,45.31,WI,3
3470,228800,-88.87,45.29,WI,3
3895,229100,-88.77,45.34,WI,3
4618,229300,-89.21,45.44,WI,3
4545,229400,-89.21,45.43,WI,3
4546,229500,-89.21,45.43,WI,3
4622,229700,-89.11,45.44,WI,3
4550,229800,-89.11,45.43,WI,3
4623,230100,-89.1,45.44,WI,3
4624,230200,-89.05,45.44,WI,3
4553,230400,-89.08,45.43,WI,3
4552,230500,-89.09,45.43,WI,3
4549,230600,-89.12,45.43,WI,3
4551,230700,-89.11,45.43,WI,3
4377,230800,-89.15,45.41,WI,3
4454,230900,-89.08,45.42,WI,3
4305,231000,-89.08,45.4,WI,3
4306,231200,-89.06,45.4,WI,3
4221,231300,-89.06,45.39,WI,3
4218,231400,-89.09,45.39,WI,3
4300,231500,-89.14,45.4,WI,3
4215,231600,-89.17,45.39,WI,3
4157,231700,-89.07,45.38,WI,3
4156,231800,-89.09,45.38,WI,3
4159,232000,-89.06,45.38,WI,3
4456,232100,-88.94,45.42,WI,3
4308,232200,-88.96,45.4,WI,3
4386,232300,-88.92,45.41,WI,3
4225,232400,-88.94,45.39,WI,3
4161,232500,-89.03,45.38,WI,3
4162,232600,-89,45.38,WI,3
4166,232800,-88.94,45.38,WI,3
4167,232900,-88.93,45.38,WI,3
4782,233000,-88.91,45.46,WI,3
4561,233100,-88.83,45.43,WI,3
4556,233200,-88.87,45.43,WI,3
4557,233300,-88.87,45.43,WI,3
4388,233400,-88.85,45.41,WI,3
4389,233500,-88.82,45.41,WI,3
4229,233600,-88.85,45.39,WI,3
4309,233700,-88.91,45.4,WI,3
4226,233800,-88.91,45.39,WI,3
4789,233900,-88.74,45.46,WI,3
4790,234000,-88.74,45.46,WI,3
4711,234100,-88.76,45.45,WI,3
4626,234200,-88.76,45.44,WI,3
4562,234400,-88.78,45.43,WI,3
4458,234500,-88.78,45.42,WI,3
4395,234600,-88.72,45.41,WI,3
4396,234700,-88.72,45.41,WI,3
4397,234800,-88.72,45.41,WI,3
4314,234900,-88.73,45.4,WI,3
4315,235000,-88.73,45.4,WI,3
5190,235100,-89.14,45.52,WI,2
4849,235200,-88.96,45.47,WI,3
4850,235300,-88.95,45.47,WI,3
5248,235400,-88.82,45.53,WI,3
5249,235500,-88.81,45.53,WI,3
5122,235600,-88.82,45.51,WI,3
5119,235700,-88.88,45.51,WI,3
4974,235900,-88.8,45.49,WI,3
4917,236000,-88.8,45.48,WI,3
4916,236100,-88.81,45.48,WI,3
4915,236200,-88.82,45.48,WI,3
4913,236500,-88.83,45.48,WI,3
4852,236600,-88.9,45.47,WI,3
4786,236700,-88.85,45.46,WI,3
4919,236800,-88.76,45.48,WI,3
5427,236900,-89.07,45.56,WI,2
1057,237000,-89.09,44.07,WI,5
1217,237100,-89.03,44.22,WI,5
1265,237200,-89.1,44.27,WI,5
1375,237300,-89.1,44.34,WI,5
1388,237400,-89.15,44.35,WI,5
1425,237500,-89.06,44.39,WI,5
1379,237600,-89.04,44.34,WI,5
1378,237700,-89.05,44.34,WI,5
1651,237900,-89.32,44.58,WI,5
1549,238000,-89.06,44.5,WI,5
1614,238100,-88.96,44.55,WI,5
1850,238300,-89.32,44.75,WI,2
1851,238400,-89.32,44.75,WI,2
1825,238700,-88.78,44.73,WI,3
1943,238800,-89.25,44.85,WI,2
1905,239000,-88.56,44.81,WI,3
2043,239100,-89.09,44.91,WI,3
2044,239200,-88.79,44.91,WI,3
1470,240100,-88.98,44.42,WI,5
1249,240200,-89.17,44.26,WI,5
4704,240300,-88.87,45.45,WI,3
4455,240400,-89.07,45.42,WI,3
1957,240500,-88.48,44.86,WI,3
2093,240600,-88.6,44.94,WI,3
2519,240700,-88.77,45.16,WI,3
1740,240800,-88.45,44.67,WI,3
1902,240900,-89.21,44.81,WI,3
1728,241000,-89.32,44.67,WI,5
1328,241100,-89.35,44.32,WI,5
5049,241200,-88.82,45.5,WI,3
1078,241500,-88.71,44.1,WI,6
1099,241600,-88.73,44.12,WI,6
1113,242800,-88.83,44.13,WI,6
1029,244800,-89,44.05,WI,5
1056,245700,-89.2,44.07,WI,5
1055,245800,-89.21,44.07,WI,5
1089,246100,-89.14,44.11,WI,5
1088,246300,-89.18,44.11,WI,5
1086,246500,-89.2,44.11,WI,5
1087,246700,-89.19,44.11,WI,5
1072,246900,-89.22,44.09,WI,5
1127,247100,-89.21,44.14,WI,5
1128,247200,-89.21,44.14,WI,5
1126,247300,-89.22,44.14,WI,5
1098,247500,-89.22,44.12,WI,5
1149,247700,-89.21,44.16,WI,5
1165,248100,-89.01,44.17,WI,5
1131,248700,-89.13,44.14,WI,5
1187,249400,-89.11,44.19,WI,5
1163,249600,-89.11,44.17,WI,5
1154,249800,-89.12,44.16,WI,5
1161,250000,-89.17,44.17,WI,5
1160,250300,-89.19,44.17,WI,5
1175,250400,-89.2,44.18,WI,5
1226,250700,-89.18,44.23,WI,5
1201,251000,-89.21,44.21,WI,5
1174,251600,-89.24,44.18,WI,5
1252,253400,-88.85,44.26,WI,5
1269,253700,-88.86,44.27,WI,5
1268,253800,-88.89,44.27,WI,5
1266,254700,-89.09,44.27,WI,5
1267,254900,-89.09,44.27,WI,5
1293,255000,-89.1,44.29,WI,5
1278,255300,-89.1,44.28,WI,5
1292,255500,-89.11,44.29,WI,5
1291,255600,-89.12,44.29,WI,5
1218,256100,-89.01,44.22,WI,5
1215,256600,-89.08,44.22,WI,5
1216,256700,-89.08,44.22,WI,5
1233,256800,-89.08,44.24,WI,5
1341,257700,-88.94,44.32,WI,5
1377,258400,-89.07,44.34,WI,5
1376,258600,-89.08,44.34,WI,5
1392,258700,-89.08,44.35,WI,5
1324,258900,-89.11,44.31,WI,5
1340,259100,-89.13,44.32,WI,5
1309,259200,-89.15,44.3,WI,5
1290,259600,-89.18,44.29,WI,5
1275,259800,-89.16,44.28,WI,5
1274,260000,-89.18,44.28,WI,5
1323,261200,-89.18,44.31,WI,5
1321,261500,-89.19,44.31,WI,5
1322,261600,-89.19,44.31,WI,5
1288,261900,-89.24,44.29,WI,5
1307,262200,-89.26,44.3,WI,5
1337,262400,-89.17,44.32,WI,5
1333,262900,-89.19,44.32,WI,5
1331,263900,-89.21,44.32,WI,5
1332,264000,-89.21,44.32,WI,5
1334,264100,-89.19,44.32,WI,5
1350,264300,-89.18,44.33,WI,5
1351,264500,-89.17,44.33,WI,5
1338,264700,-89.16,44.32,WI,5
1339,264800,-89.16,44.32,WI,5
1352,264900,-89.16,44.33,WI,5
1353,265000,-89.16,44.33,WI,5
1354,265100,-89.16,44.33,WI,5
1368,265300,-89.15,44.34,WI,5
1369,265500,-89.15,44.34,WI,5
1370,265600,-89.14,44.34,WI,5
1371,265700,-89.14,44.34,WI,5
1402,266200,-89.08,44.36,WI,5
1421,266400,-89.14,44.39,WI,5
1420,267200,-89.33,44.39,WI,5
1495,267600,-89.34,44.44,WI,5
1496,267700,-89.33,44.44,WI,5
1482,267800,-89.38,44.43,WI,5
1503,268200,-89.28,44.45,WI,5
1525,268400,-89.29,44.47,WI,5
1538,268900,-89.33,44.49,WI,5
1650,269700,-89.33,44.58,WI,5
1661,270000,-89.37,44.59,WI,5
1668,270200,-89.34,44.6,WI,5
1697,270500,-89.38,44.63,WI,5
1357,271100,-88.8,44.33,WI,5
1380,272000,-88.86,44.34,WI,5
1393,272900,-88.93,44.35,WI,5
1445,273200,-89.01,44.41,WI,5
1485,273500,-89.05,44.43,WI,5
1506,273800,-89.04,44.45,WI,5
1516,274000,-89.07,44.46,WI,5
1531,274200,-89.08,44.48,WI,5
1507,274400,-89,44.45,WI,5
1532,274600,-89.06,44.48,WI,5
1533,274700,-89.06,44.48,WI,5
1411,275200,-89.07,44.37,WI,5
1466,275600,-89.15,44.42,WI,5
1467,275900,-89.15,44.42,WI,5
1465,276300,-89.18,44.42,WI,5
1461,276500,-89.21,44.42,WI,5
1462,276700,-89.21,44.42,WI,5
1463,276900,-89.21,44.42,WI,5
1459,277000,-89.22,44.42,WI,5
1458,277200,-89.23,44.42,WI,5
1527,277600,-89.21,44.48,WI,5
1514,277800,-89.15,44.46,WI,5
1541,278100,-89.13,44.49,WI,5
1556,278500,-89.24,44.51,WI,5
1555,278600,-89.26,44.51,WI,5
1561,278800,-89.13,44.52,WI,5
1616,279300,-89.15,44.56,WI,5
1641,279400,-89.13,44.57,WI,5
1642,279500,-89.12,44.57,WI,5
1432,279700,-88.94,44.4,WI,5
1447,279900,-88.96,44.41,WI,5
1446,280000,-88.97,44.41,WI,5
1518,280400,-88.9,44.46,WI,5
1544,280600,-89.03,44.49,WI,5
1577,281100,-88.97,44.53,WI,5
1620,281900,-89.07,44.56,WI,5
1610,282000,-89.08,44.55,WI,5
1576,282300,-89.03,44.53,WI,5
1565,282500,-89.05,44.52,WI,5
1598,282600,-89.1,44.54,WI,5
1575,282700,-89.1,44.53,WI,5
1564,282800,-89.11,44.52,WI,5
1652,283300,-88.86,44.58,WI,5
1600,283600,-88.92,44.54,WI,5
1623,283800,-88.95,44.56,WI,5
1621,284000,-88.97,44.56,WI,5
1622,284100,-88.97,44.56,WI,5
1611,284300,-89,44.55,WI,5
1612,284400,-89,44.55,WI,5
1699,285500,-89.09,44.63,WI,5
1874,286400,-89.24,44.77,WI,2
1680,287200,-89.24,44.61,WI,5
1662,287400,-89.27,44.59,WI,5
1698,287800,-89.31,44.63,WI,5
1686,288300,-89.2,44.62,WI,5
1706,288800,-89.29,44.64,WI,5
1730,289400,-89.27,44.67,WI,5
1729,289600,-89.28,44.67,WI,5
1794,290600,-89.28,44.71,WI,2
1852,291200,-89.32,44.75,WI,2
1837,291300,-89.36,44.74,WI,2
1434,291700,-88.76,44.4,WI,5
1691,293300,-88.78,44.62,WI,5
1692,293500,-88.77,44.62,WI,5
1693,293600,-88.77,44.62,WI,5
1733,294500,-88.9,44.67,WI,5
1714,294900,-88.96,44.65,WI,5
1778,295400,-89,44.7,WI,3
1689,296100,-88.92,44.62,WI,5
1688,296300,-88.93,44.62,WI,5
1681,296400,-88.93,44.61,WI,5
1687,296700,-88.96,44.62,WI,5
1700,296900,-88.96,44.63,WI,5
1708,297100,-88.98,44.64,WI,5
1735,298100,-88.71,44.67,WI,5
1736,298400,-88.68,44.67,WI,5
1738,298500,-88.67,44.67,WI,5
1739,298700,-88.67,44.67,WI,5
,299000,-88.65,44.68,WI,3
1748,299100,-88.65,44.68,WI,3
1747,299200,-88.66,44.68,WI,3
1765,299300,-88.67,44.69,WI,3
1968,300400,-88.91,44.87,WI,3
1967,300600,-88.92,44.87,WI,3
1894,302000,-88.87,44.8,WI,3
1903,302300,-88.91,44.81,WI,3
2023,304040,-89,44.9,WI,3
2024,304050,-89,44.9,WI,3
2061,304600,-89.12,44.92,WI,3
1812,305500,-88.89,44.72,WI,3
1944,309000,-89.25,44.85,WI,2
1981,310100,-89.26,44.88,WI,2
2021,310300,-89.23,44.9,WI,2
2042,310500,-89.25,44.91,WI,2
2090,310600,-89.21,44.94,WI,3
1919,312400,-89.15,44.83,WI,3
1932,312600,-89.16,44.84,WI,3
2189,314300,-89.18,45.03,WI,3
2190,314400,-89.17,45.03,WI,3
1358,315600,-88.63,44.33,WI,6
1396,315900,-88.6,44.35,WI,6
1471,316300,-88.51,44.42,WI,6
1750,319200,-88.45,44.68,WI,3
1580,319700,-88.55,44.53,WI,6
1601,319900,-88.56,44.54,WI,6
1749,321100,-88.62,44.68,WI,3
1766,321300,-88.64,44.69,WI,3
1876,322500,-88.62,44.77,WI,3
1896,322800,-88.5,44.8,WI,3
1913,323700,-88.49,44.82,WI,3
1922,323800,-88.51,44.83,WI,3
1923,324000,-88.5,44.83,WI,3
1955,324300,-88.51,44.86,WI,3
1974,324500,-88.51,44.87,WI,3
1956,324700,-88.5,44.86,WI,3
1927,325300,-88.43,44.83,WI,3
1914,325400,-88.43,44.82,WI,3
1925,325600,-88.47,44.83,WI,3
1934,325700,-88.47,44.84,WI,3
1889,326000,-88.43,44.79,WI,3
1906,326300,-88.42,44.81,WI,3
1890,326400,-88.4,44.79,WI,3
1984,327600,-88.73,44.88,WI,3
1946,327800,-88.77,44.85,WI,3
1972,328100,-88.78,44.87,WI,3
1971,328300,-88.79,44.87,WI,3
2046,328900,-88.77,44.91,WI,3
2077,329100,-88.86,44.93,WI,3
2123,329600,-88.92,44.98,WI,3
2122,329700,-88.93,44.98,WI,3
1954,329900,-88.8,44.86,WI,3
1945,330200,-88.83,44.85,WI,3
2120,331600,-89.08,44.98,WI,3
2062,331800,-88.94,44.92,WI,3
2092,332000,-88.97,44.94,WI,3
2237,332700,-89.07,45.05,WI,3
2233,333600,-89.09,45.05,WI,3
2234,333800,-89.09,45.05,WI,3
2235,334000,-89.09,45.05,WI,3
2256,334600,-89.09,45.06,WI,3
2276,334700,-89.11,45.07,WI,3
2121,335400,-88.94,44.98,WI,3
2238,336400,-89.01,45.05,WI,3
2257,336600,-89.02,45.06,WI,3
2358,337200,-89.03,45.11,WI,3
2359,337300,-89.03,45.11,WI,3
2360,337400,-89.03,45.11,WI,3
2357,337500,-89.04,45.11,WI,3
2278,337600,-89.05,45.07,WI,3
2291,338600,-89.07,45.08,WI,3
2312,338700,-89.08,45.09,WI,3
2294,338800,-89.06,45.08,WI,3
1988,339500,-88.61,44.88,WI,3
1989,339600,-88.6,44.88,WI,3
2004,339900,-88.6,44.89,WI,3
2027,340100,-88.58,44.9,WI,3
2066,340200,-88.56,44.92,WI,3
2052,340305,-88.58,44.91,WI,3
2028,340400,-88.57,44.9,WI,3
2029,340500,-88.55,44.9,WI,3
2067,340800,-88.55,44.92,WI,3
2008,340900,-88.53,44.89,WI,3
2009,341000,-88.52,44.89,WI,3
1985,341300,-88.68,44.88,WI,3
1986,341400,-88.68,44.88,WI,3
2125,342500,-88.71,44.98,WI,3
2197,343700,-88.81,45.03,WI,3
2316,344400,-88.8,45.09,WI,3
2081,345000,-88.75,44.93,WI,3
2063,345100,-88.76,44.92,WI,3
2124,346600,-88.84,44.98,WI,3
2214,347200,-88.92,45.04,WI,3
2258,347500,-88.96,45.06,WI,3
2313,348000,-88.98,45.09,WI,3
2362,348300,-88.97,45.11,WI,3
2475,348700,-88.97,45.15,WI,3
2476,349100,-88.97,45.15,WI,3
2516,349300,-88.95,45.16,WI,3
2575,349400,-88.96,45.17,WI,3
2382,349800,-88.97,45.12,WI,3
2403,349900,-88.97,45.13,WI,3
2404,350100,-88.97,45.13,WI,3
2434,350200,-88.98,45.14,WI,3
2433,350400,-88.99,45.14,WI,3
2196,350800,-88.88,45.03,WI,3
2195,350900,-88.89,45.03,WI,3
2315,351200,-88.85,45.09,WI,3
2331,351600,-88.92,45.1,WI,3
2332,351800,-88.92,45.1,WI,3
2333,351900,-88.92,45.1,WI,3
2363,352100,-88.92,45.11,WI,3
2365,352200,-88.87,45.11,WI,3
2386,352400,-88.88,45.12,WI,3
2385,352800,-88.89,45.12,WI,3
2410,353000,-88.87,45.13,WI,3
2409,353100,-88.88,45.13,WI,3
2441,353200,-88.88,45.14,WI,3
2384,353400,-88.9,45.12,WI,3
2406,353600,-88.9,45.13,WI,3
2407,353800,-88.9,45.13,WI,3
2405,353860,-88.91,45.13,WI,3
2408,354000,-88.9,45.13,WI,3
2439,354200,-88.9,45.14,WI,3
2437,354500,-88.91,45.14,WI,3
2438,354700,-88.91,45.14,WI,3
2435,354900,-88.93,45.14,WI,3
2436,355000,-88.93,45.14,WI,3
2126,355900,-88.59,44.98,WI,3
2132,356200,-88.59,44.99,WI,3
2243,356800,-88.72,45.05,WI,3
2262,358100,-88.68,45.06,WI,3
2260,358600,-88.74,45.06,WI,3
2261,358700,-88.74,45.06,WI,3
2334,359400,-88.81,45.1,WI,3
2366,359600,-88.85,45.11,WI,3
2477,359900,-88.87,45.15,WI,3
2478,360100,-88.87,45.15,WI,3
2577,360500,-88.88,45.17,WI,3
2576,360700,-88.89,45.17,WI,3
2447,361200,-88.82,45.14,WI,3
2445,361300,-88.83,45.14,WI,3
2446,361400,-88.83,45.14,WI,3
2479,361700,-88.83,45.15,WI,3
2480,361800,-88.83,45.15,WI,3
2579,362500,-88.8,45.17,WI,3
2578,362700,-88.82,45.17,WI,3
2671,362900,-88.81,45.19,WI,3
2335,363400,-88.6,45.1,WI,3
2449,364600,-88.76,45.14,WI,3
2481,365300,-88.74,45.15,WI,3
2520,365500,-88.76,45.16,WI,3
3359,367100,-88.77,45.28,WI,3
3471,367400,-88.77,45.29,WI,3
3567,368000,-88.79,45.3,WI,3
3568,368200,-88.79,45.3,WI,3
3757,368300,-88.76,45.32,WI,3
3826,368400,-88.72,45.33,WI,3
3827,368500,-88.72,45.33,WI,3
3659,371100,-88.84,45.31,WI,3
3892,371700,-88.81,45.34,WI,3
3893,371800,-88.81,45.34,WI,3
3894,371900,-88.81,45.34,WI,3
4103,372400,-88.8,45.37,WI,3
4102,372500,-88.81,45.37,WI,3
4104,373200,-88.76,45.37,WI,3
4169,373500,-88.75,45.38,WI,3
4230,373700,-88.74,45.39,WI,3
4231,373900,-88.74,45.39,WI,3
4097,374700,-88.88,45.37,WI,3
4098,375000,-88.88,45.37,WI,3
4099,375100,-88.88,45.37,WI,3
4100,375500,-88.88,45.37,WI,3
4390,376100,-88.78,45.41,WI,3
4313,376300,-88.78,45.4,WI,3
4392,376500,-88.75,45.41,WI,3
4393,376600,-88.75,45.41,WI,3
4457,376900,-88.83,45.42,WI,3
4559,377100,-88.84,45.43,WI,3
4560,377300,-88.84,45.43,WI,3
4708,377900,-88.83,45.45,WI,3
4854,378000,-88.82,45.47,WI,3
4855,378200,-88.81,45.47,WI,3
4709,378400,-88.78,45.45,WI,3
4787,378700,-88.76,45.46,WI,3
4788,378800,-88.76,45.46,WI,3
4712,378900,-88.75,45.45,WI,3
4710,379100,-88.77,45.45,WI,3
3656,379300,-88.87,45.31,WI,3
3891,379500,-88.85,45.34,WI,3
3753,379800,-88.92,45.32,WI,3
3825,380200,-88.92,45.33,WI,3
3824,380400,-88.93,45.33,WI,3
3754,380600,-88.92,45.32,WI,3
3964,380800,-88.93,45.35,WI,3
3960,382600,-89.01,45.35,WI,3
